OBJECTID,Offense,Latitude,Longitude,facname,Public Area,Public Area (supergroup)
183,ROBBERY,40.90348104,-73.8503406,,,
184,ROBBERY,40.834751,-73.927388,,,
185,ROBBERY,40.817633,-73.920847,,,
186,ROBBERY,40.8176,-73.919079,,,
187,ROBBERY,40.880039,-73.899352,,,
188,ROBBERY,40.821924,-73.899777,,,
189,ROBBERY,40.879178,-73.904607,,,
190,ROBBERY,40.817209,-73.888326,,,
191,ROBBERY,40.839733,-73.872402,,,
192,ROBBERY,40.88534,-73.861834,,,
193,ROBBERY,40.85597214,-73.86988851,,,
194,ROBBERY,40.87739338,-73.86649088,,,
195,ROBBERY,40.842353,-73.844951,,,
196,ROBBERY,40.819842,-73.810101,,,
197,ROBBERY,40.815261,-73.920132,,,
198,ROBBERY,40.830584,-73.913634,,,
199,ROBBERY,40.836258,-73.911326,,,
200,ROBBERY,40.812949,-73.907702,,,
201,ROBBERY,40.815698,-73.902837,,,
202,ROBBERY,40.821305,-73.899889,,,
203,ROBBERY,40.87166973,-73.89779682,,,
204,ROBBERY,40.845307,-73.902282,,,
205,ROBBERY,40.856449,-73.888075,,,
206,ROBBERY,40.867532,-73.886115,,,
207,ROBBERY,40.877561,-73.872933,,,
208,ROBBERY,40.817775,-73.865973,,,
209,ROBBERY,40.831824,-73.869251,,,
210,ROBBERY,40.85785398,-73.86658432,,,
211,ROBBERY,40.873719,-73.865208,,,
212,ROBBERY,40.81908155,-73.8637067,,,
213,ROBBERY,40.884607,-73.866118,,,
214,ROBBERY,40.88992533,-73.8593009,,,
215,ROBBERY,40.85616378,-73.84439751,,,
216,RAPE,40.81035186,-73.92494233,,,
217,ROBBERY,40.80721,-73.922416,,,
218,ROBBERY,40.83601999,-73.92429757,,,
219,ROBBERY,40.849604,-73.916692,,,
220,ROBBERY,40.819203,-73.916349,,,
221,ROBBERY,40.833867,-73.904257,,,
222,ROBBERY,40.86275507,-73.90107874,,,
223,RAPE,40.8441566,-73.90060545,,,
224,ROBBERY,40.861405,-73.8951,,,
225,ROBBERY,40.862368,-73.896509,,,
226,ROBBERY,40.845658,-73.883806,,,
227,ROBBERY,40.831731,-73.88588,,,
228,ROBBERY,40.881615,-73.878307,,,
229,ROBBERY,40.833944,-73.876132,,,
230,ROBBERY,40.877117,-73.8656,,,
231,ROBBERY,40.821235,-73.853279,,,
232,ROBBERY,40.840408,-73.842329,,,
233,ROBBERY,40.84424,-73.839868,,,
234,ROBBERY,40.811402,-73.92771,,,
235,ROBBERY,40.835916,-73.921828,,,
236,ROBBERY,40.85838969,-73.90278068,,,
237,ROBBERY,40.812511,-73.902811,,,
238,ROBBERY,40.821008,-73.901069,,,
239,ROBBERY,40.834716,-73.894326,,,
240,ROBBERY,40.881161,-73.867591,,,
241,ROBBERY,40.880619,-73.842797,,,
242,ROBBERY,40.806411,-73.926462,,,
243,ROBBERY,40.841186,-73.920784,,,
244,ROBBERY,40.8384595,-73.90174369,,,
245,ROBBERY,40.852919,-73.889767,,,
246,ROBBERY,40.834068,-73.875206,,,
247,ROBBERY,40.822622,-73.930942,,,
248,ROBBERY,40.831575,-73.927705,,,
249,ROBBERY,40.83577,-73.918934,,,
250,ROBBERY,40.807884,-73.91791,,,
251,ROBBERY,40.839389,-73.915514,,,
252,ROBBERY,40.828897,-73.903043,,,
253,ROBBERY,40.862005,-73.894275,,,
254,ROBBERY,40.825092,-73.894853,,,
255,ROBBERY,40.830246,-73.876697,,,
256,ROBBERY,40.8182407,-73.87000564,,,
257,ROBBERY,40.86725,-73.868309,,,
258,ROBBERY,40.832542,-73.864116,,,
259,ROBBERY,40.843652,-73.845442,,,
260,ROBBERY,40.828692,-73.850285,,,
261,MURDER & NON-NEGL. MANSLAUGHTER,40.892454,-73.833662,,,
262,ROBBERY,40.823596,-73.819843,,,
263,ROBBERY,40.830354,-73.927917,,,
264,RAPE,40.8441566,-73.90060545,,,
265,MURDER & NON-NEGL. MANSLAUGHTER,40.817024,-73.897415,,,
266,ROBBERY,40.837962,-73.885259,,,
267,ROBBERY,40.87637091,-73.8828482,,,
268,ROBBERY,40.829369,-73.875058,,,
269,ROBBERY,40.83464414,-73.87089871,,,
270,RAPE,40.83072233,-73.82712606,,,
271,ROBBERY,40.805562,-73.925469,,,
272,ROBBERY,40.80812,-73.923605,,,
273,ROBBERY,40.80721,-73.922416,,,
274,ROBBERY,40.82272,-73.919368,,,
275,ROBBERY,40.840028,-73.911797,,,
276,ROBBERY,40.80555892,-73.91240844,,,
277,ROBBERY,40.863499,-73.904463,,,
278,ROBBERY,40.802475,-73.907882,,,
279,ROBBERY,40.828205,-73.898075,,,
280,ROBBERY,40.822578,-73.902564,,,
281,ROBBERY,40.861898,-73.897441,,,
282,ROBBERY,40.86229713,-73.89841136,,,
283,ROBBERY,40.836327,-73.884678,,,
284,ROBBERY,40.84175185,-73.8854499,,,
285,ROBBERY,40.827851,-73.874178,,,
286,ROBBERY,40.889838,-73.861622,,,
287,ROBBERY,40.83269264,-73.86846328,,,
288,RAPE,40.82291231,-73.8700413,,,
289,ROBBERY,40.877005,-73.845286,,,
290,ROBBERY,40.816991,-73.91835,,,
291,MURDER & NON-NEGL. MANSLAUGHTER,40.83113,-73.915354,,,
292,ROBBERY,40.855675,-73.90104,,,
293,ROBBERY,40.863267,-73.902918,,,
294,ROBBERY,40.872122,-73.903371,,,
295,ROBBERY,40.846588,-73.895768,,,
296,ROBBERY,40.869068,-73.892096,,,
297,ROBBERY,40.824932,-73.878321,,,
298,ROBBERY,40.836678,-73.869538,,,
299,ROBBERY,40.832026,-73.868306,,,
300,ROBBERY,40.85662005,-73.86761344,,,
301,ROBBERY,40.826947,-73.846722,,,
302,ROBBERY,40.87727,-73.838904,,,
303,ROBBERY,40.867837,-73.831294,,,
304,ROBBERY,40.81856005,-73.92731612,,,
305,ROBBERY,40.83872163,-73.91377061,,,
306,ROBBERY,40.854737,-73.914371,,,
307,ROBBERY,40.830247,-73.916938,,,
308,ROBBERY,40.837924,-73.915846,,,
309,ROBBERY,40.80906013,-73.90753797,,,
310,ROBBERY,40.846641,-73.900723,,,
311,ROBBERY,40.844636,-73.889556,,,
312,ROBBERY,40.882921,-73.881665,,,
313,ROBBERY,40.833499,-73.866638,,,
314,ROBBERY,40.832743,-73.862631,,,
315,ROBBERY,40.864322,-73.866377,,,
316,ROBBERY,40.833485,-73.858394,,,
317,ROBBERY,40.87398255,-73.85576937,,,
318,RAPE,40.85657673,-73.84389368,,,
319,RAPE,40.85657673,-73.84389368,,,
320,ROBBERY,40.847481,-73.922749,,,
321,ROBBERY,40.83639292,-73.91586966,,,
322,ROBBERY,40.833713,-73.915414,,,
323,ROBBERY,40.844887,-73.912676,,,
324,ROBBERY,40.852222,-73.908816,,,
325,ROBBERY,40.853037,-73.910273,,,
326,ROBBERY,40.860209,-73.909714,,,
327,ROBBERY,40.827093,-73.911744,,,
328,ROBBERY,40.87801,-73.905437,,,
329,ROBBERY,40.84992464,-73.90562327,,,
330,ROBBERY,40.831467,-73.89126,,,
331,ROBBERY,40.820137,-73.892278,,,
332,RAPE,40.86947048,-73.8798608,,,
333,ROBBERY,40.829859,-73.881385,,,
334,ROBBERY,40.835435,-73.878146,,,
335,ROBBERY,40.83956489,-73.87798349,,,
336,ROBBERY,40.834152,-73.859406,,,
337,ROBBERY,40.893855,-73.858817,,,
338,ROBBERY,40.902763,-73.850945,,,
339,MURDER & NON-NEGL. MANSLAUGHTER,40.835619,-73.849417,,,
340,ROBBERY,40.903785,-73.850098,,,
341,ROBBERY,40.881437,-73.838285,,,
342,ROBBERY,40.822622,-73.930942,,,
343,ROBBERY,40.82782366,-73.91933489,,,
344,MURDER & NON-NEGL. MANSLAUGHTER,40.832218,-73.906377,,,
345,ROBBERY,40.836551,-73.90244,,,
346,ROBBERY,40.81518,-73.898057,,,
347,ROBBERY,40.815372,-73.887653,,,
348,ROBBERY,40.845658,-73.883806,,,
349,ROBBERY,40.823825,-73.868694,,,
350,ROBBERY,40.829237,-73.862889,,,
351,ROBBERY,40.83204187,-73.86120482,,,
352,ROBBERY,40.897084,-73.857623,,,
353,ROBBERY,40.8874515,-73.84760727,,,
354,ROBBERY,40.842353,-73.844951,,,
355,ROBBERY,40.846157,-73.831705,,,
356,ROBBERY,40.817703,-73.915395,,,
357,ROBBERY,40.83311,-73.909156,,,
358,ROBBERY,40.820085,-73.901447,,,
359,ROBBERY,40.827787,-73.899001,,,
360,ROBBERY,40.862423,-73.897562,,,
361,ROBBERY,40.836222,-73.891434,,,
362,ROBBERY,40.856861,-73.884987,,,
363,ROBBERY,40.878676,-73.881781,,,
364,ROBBERY,40.871399,-73.864737,,,
365,ROBBERY,40.837124,-73.834161,,,
366,ROBBERY,40.83391655,-73.92700664,,,
367,ROBBERY,40.831555,-73.899636,,,
368,ROBBERY,40.83819672,-73.87171941,,,
369,ROBBERY,40.846327,-73.834382,,,
370,ROBBERY,40.847129,-73.844753,,,
371,RAPE,40.88731363,-73.84727176,,,
372,ROBBERY,40.829355,-73.914355,,,
373,RAPE,40.8441566,-73.90060545,,,
374,ROBBERY,40.863272,-73.900678,,,
375,ROBBERY,40.820585,-73.891149,,,
376,ROBBERY,40.832542,-73.864116,,,
377,ROBBERY,40.867848,-73.864855,,,
378,ROBBERY,40.89341145,-73.85736207,,,
379,ROBBERY,40.88745,-73.860657,,,
380,ROBBERY,40.83300293,-73.8615425,,,
381,ROBBERY,40.844919,-73.830878,,,
382,ROBBERY,40.860329,-73.830564,,,
383,ROBBERY,40.808506,-73.921466,,,
384,ROBBERY,40.854625,-73.918393,,,
385,ROBBERY,40.841988,-73.912346,,,
386,ROBBERY,40.863267,-73.902918,,,
387,ROBBERY,40.819073,-73.900843,,,
388,ROBBERY,40.83266,-73.901219,,,
389,ROBBERY,40.86802,-73.896982,,,
390,ROBBERY,40.824958,-73.88119,,,
391,ROBBERY,40.875273,-73.867583,,,
392,ROBBERY,40.862811,-73.865878,,,
393,ROBBERY,40.875027,-73.84841,,,
394,ROBBERY,40.82357934,-73.914166,,,
395,ROBBERY,40.835469,-73.903213,,,
396,ROBBERY,40.867494,-73.894798,,,
397,ROBBERY,40.844299,-73.90285,,,
398,ROBBERY,40.826258,-73.890437,,,
399,ROBBERY,40.862649,-73.882514,,,
400,MURDER & NON-NEGL. MANSLAUGHTER,40.829859,-73.881385,,,
401,ROBBERY,40.824323,-73.883019,,,
402,ROBBERY,40.826593,-73.874385,,,
403,ROBBERY,40.906584,-73.851542,,,
404,ROBBERY,40.831216,-73.85456,,,
405,ROBBERY,40.834153,-73.8484,,,
406,ROBBERY,40.843177,-73.84398,,,
407,ROBBERY,40.87439,-73.825706,,,
408,ROBBERY,40.829324,-73.92387,,,
409,ROBBERY,40.817746,-73.918018,,,
410,ROBBERY,40.845711,-73.917109,,,
411,ROBBERY,40.824741,-73.910948,,,
412,MURDER & NON-NEGL. MANSLAUGHTER,40.82384965,-73.89887473,,,
413,ROBBERY,40.857414,-73.902346,,,
414,ROBBERY,40.82311047,-73.88075241,,,
415,ROBBERY,40.885836,-73.85818,,,
416,ROBBERY,40.832109,-73.860708,,,
417,ROBBERY,40.841393,-73.829854,,,
418,ROBBERY,40.861664,-73.834278,,,
419,MURDER & NON-NEGL. MANSLAUGHTER,40.839994,-73.924329,,,
420,ROBBERY,40.84087508,-73.91978528,,,
421,ROBBERY,40.815318,-73.915863,,,
422,ROBBERY,40.838974,-73.914429,,,
423,ROBBERY,40.83872163,-73.91377061,,,
424,ROBBERY,40.831555,-73.899636,,,
425,ROBBERY,40.852403,-73.904359,,,
426,ROBBERY,40.81724489,-73.89778647,,,
427,ROBBERY,40.82718,-73.900012,,,
428,ROBBERY,40.846588,-73.895768,,,
429,ROBBERY,40.820585,-73.891149,,,
430,ROBBERY,40.854684,-73.885804,,,
431,ROBBERY,40.837326,-73.887927,,,
432,ROBBERY,40.869416,-73.851355,,,
433,ROBBERY,40.838854,-73.845056,,,
434,ROBBERY,40.846157,-73.831705,,,
435,ROBBERY,40.82084,-73.921187,,,
436,ROBBERY,40.829351,-73.919041,,,
437,ROBBERY,40.81978,-73.919881,,,
438,RAPE,40.83784212,-73.91962775,,,
439,ROBBERY,40.824741,-73.910948,,,
440,ROBBERY,40.85853,-73.904388,,,
441,ROBBERY,40.836119,-73.894405,,,
442,ROBBERY,40.819494,-73.8914,,,
443,ROBBERY,40.886133,-73.844995,,,
444,RAPE,40.88731363,-73.84727176,,,
445,ROBBERY,40.827907,-73.924705,,,
446,RAPE,40.81035186,-73.92494233,,,
447,ROBBERY,40.819019,-73.927097,,,
448,ROBBERY,40.817703,-73.915395,,,
449,ROBBERY,40.83712653,-73.90963478,,,
450,ROBBERY,40.83794853,-73.91134305,,,
451,ROBBERY,40.838415,-73.914003,,,
452,ROBBERY,40.815318,-73.915863,,,
453,ROBBERY,40.867159,-73.884727,,,
454,ROBBERY,40.804008,-73.878333,,,
455,ROBBERY,40.822622,-73.930942,,,
456,ROBBERY,40.8200253,-73.92662445,,,
457,ROBBERY,40.843855,-73.915096,,,
458,ROBBERY,40.804055,-73.91494,,,
459,ROBBERY,40.856114,-73.892376,,,
460,ROBBERY,40.886735,-73.849283,,,
461,ROBBERY,40.833688,-73.920794,,,
462,ROBBERY,40.8065,-73.918838,,,
463,ROBBERY,40.81978,-73.919881,,,
464,ROBBERY,40.86874957,-73.89496306,,,
465,ROBBERY,40.868251,-73.892719,,,
466,ROBBERY,40.844636,-73.889556,,,
467,ROBBERY,40.855563,-73.867658,,,
468,ROBBERY,40.877561,-73.872933,,,
469,ROBBERY,40.88931,-73.842285,,,
470,RAPE,40.88731363,-73.84727176,,,
471,ROBBERY,40.85750748,-73.83817475,,,
472,ROBBERY,40.827377,-73.924495,,,
473,ROBBERY,40.84381,-73.913443,,,
474,ROBBERY,40.849308,-73.91236,,,
475,ROBBERY,40.85381528,-73.90733117,,,
476,ROBBERY,40.86607022,-73.89438159,,,
477,ROBBERY,40.821067,-73.889552,,,
478,ROBBERY,40.82442028,-73.87356702,,,
479,ROBBERY,40.857944,-73.86323,,,
480,RAPE,40.88731363,-73.84727176,,,
481,ROBBERY,40.849705,-73.830373,,,
482,ROBBERY,40.86383,-73.83369,,,
483,ROBBERY,40.852004,-73.922496,,,
484,ROBBERY,40.820962,-73.917565,,,
485,ROBBERY,40.82908,-73.913505,,,
486,ROBBERY,40.821858,-73.897371,,,
487,ROBBERY,40.882911,-73.893718,,,
488,ROBBERY,40.862162,-73.895354,,,
489,ROBBERY,40.861693,-73.901881,,,
490,ROBBERY,40.838543,-73.885788,,,
491,ROBBERY,40.837603,-73.889368,,,
492,ROBBERY,40.87792,-73.882371,,,
493,ROBBERY,40.883142,-73.843365,,,
494,ROBBERY,40.83027,-73.920819,,,
495,ROBBERY,40.839294,-73.918365,,,
496,ROBBERY,40.817746,-73.918018,,,
497,ROBBERY,40.817703,-73.915395,,,
498,RAPE,40.83784212,-73.91962775,,,
499,MURDER & NON-NEGL. MANSLAUGHTER,40.829182,-73.909895,,,
500,ROBBERY,40.87472,-73.901373,,,
501,ROBBERY,40.882577,-73.90221,,,
502,ROBBERY,40.848507,-73.897928,,,
503,ROBBERY,40.833723,-73.856192,,,
504,ROBBERY,40.821489,-73.848606,,,
505,ROBBERY,40.84424,-73.839868,,,
506,ROBBERY,40.831575,-73.927705,,,
507,ROBBERY,40.84646,-73.925119,,,
508,ROBBERY,40.8344657,-73.92310319,,,
509,ROBBERY,40.82167,-73.918909,,,
510,RAPE,40.83784212,-73.91962775,,,
511,ROBBERY,40.850298,-73.903968,,,
512,ROBBERY,40.816212,-73.903037,,,
513,ROBBERY,40.86813,-73.893581,,,
514,ROBBERY,40.858413,-73.887988,,,
515,ROBBERY,40.833723,-73.856192,,,
516,ROBBERY,40.868184,-73.83358,,,
517,ROBBERY,40.825898,-73.821327,,,
518,ROBBERY,40.811402,-73.92771,,,
519,ROBBERY,40.822622,-73.930942,,,
520,ROBBERY,40.832521,-73.892218,,,
521,ROBBERY,40.820137,-73.892278,,,
522,ROBBERY,40.82830299,-73.8829509,,,
523,ROBBERY,40.83126578,-73.87884428,,,
524,ROBBERY,40.864321,-73.867391,,,
525,ROBBERY,40.89844962,-73.85429833,,,
526,ROBBERY,40.838803,-73.851013,,,
527,ROBBERY,40.851187,-73.845803,,,
528,ROBBERY,40.812639,-73.916281,,,
529,ROBBERY,40.83712653,-73.90963478,,,
530,ROBBERY,40.82839009,-73.91690599,,,
531,ROBBERY,40.83576,-73.904395,,,
532,ROBBERY,40.857075,-73.905856,,,
533,ROBBERY,40.845307,-73.902282,,,
534,ROBBERY,40.859328,-73.903314,,,
535,RAPE,40.81620584,-73.89600119,,,
536,MURDER & NON-NEGL. MANSLAUGHTER,40.846117,-73.892569,,,
537,MURDER & NON-NEGL. MANSLAUGHTER,40.846117,-73.892569,,,
538,ROBBERY,40.880625,-73.883647,,,
539,ROBBERY,40.804008,-73.878333,,,
540,ROBBERY,40.83481,-73.859544,,,
541,ROBBERY,40.897851,-73.854774,,,
542,ROBBERY,40.877895,-73.847921,,,
543,ROBBERY,40.834559,-73.828439,,,
544,ROBBERY,40.824772,-73.915802,,,
545,RAPE,40.82227104,-73.91169778,,,
546,ROBBERY,40.83922489,-73.91508907,,,
547,RAPE,40.85359837,-73.90057688,,,
548,ROBBERY,40.84942,-73.898329,,,
549,RAPE,40.81620584,-73.89600119,,,
550,ROBBERY,40.86607022,-73.89438159,,,
551,ROBBERY,40.832311,-73.89335,,,
552,ROBBERY,40.841564,-73.883332,,,
553,RAPE,40.86947048,-73.8798608,,,
554,ROBBERY,40.877795,-73.873827,,,
555,ROBBERY,40.82950189,-73.87460889,,,
556,ROBBERY,40.879524,-73.865178,,,
557,MURDER & NON-NEGL. MANSLAUGHTER,40.838955,-73.863746,,,
558,ROBBERY,40.809443,-73.922643,,,
559,ROBBERY,40.819422,-73.914412,,,
560,ROBBERY,40.817703,-73.915395,,,
561,ROBBERY,40.832477,-73.904233,,,
562,ROBBERY,40.839368,-73.895999,,,
563,ROBBERY,40.867256,-73.896858,,,
564,ROBBERY,40.864822,-73.887478,,,
565,RAPE,40.86947048,-73.8798608,,,
566,ROBBERY,40.869471,-73.844326,,,
567,ROBBERY,40.823617,-73.927815,,,
568,ROBBERY,40.823265,-73.919729,,,
569,ROBBERY,40.821049,-73.921921,,,
570,ROBBERY,40.82272,-73.919368,,,
571,ROBBERY,40.8036896,-73.91587848,,,
572,ROBBERY,40.85638795,-73.9017642,,,
573,ROBBERY,40.855675,-73.90104,,,
574,RAPE,40.81620584,-73.89600119,,,
575,ROBBERY,40.85742685,-73.89110567,,,
576,MURDER & NON-NEGL. MANSLAUGHTER,40.854253,-73.8848,,,
577,ROBBERY,40.821619,-73.878025,,,
578,ROBBERY,40.858305,-73.884741,,,
579,ROBBERY,40.837218,-73.887292,,,
580,ROBBERY,40.871023,-73.867173,,,
581,ROBBERY,40.89966,-73.8574,,,
582,RAPE,40.83784212,-73.91962775,,,
