OBJECTID,Offense,Latitude,Longitude,facname,Public Area,Public Area (supergroup)
135,ROBBERY,40.759778,-73.966407,,,
136,ROBBERY,40.756139,-73.970537,,,
137,RAPE,40.79607431,-73.96706675,,,
138,RAPE,40.80841775,-73.95247406,,,
139,ROBBERY,40.802361,-73.949434,,,
140,ROBBERY,40.829363,-73.9388,,,
141,ROBBERY,40.857279,-73.932337,,,
142,ROBBERY,40.71904767,-73.99647909,,,
143,ROBBERY,40.73170654,-74.00095616,,,
144,ROBBERY,40.737547,-74.000415,,,
145,ROBBERY,40.718014,-73.997519,,,
146,ROBBERY,40.76229044,-73.98610578,,,
147,ROBBERY,40.719466,-73.986331,,,
148,ROBBERY,40.757656,-73.985776,,,
149,ROBBERY,40.745396,-73.979408,,,
150,ROBBERY,40.798185,-73.967348,,,
151,ROBBERY,40.783416,-73.949161,,,
152,ROBBERY,40.809573,-73.949746,,,
153,MURDER & NON-NEGL. MANSLAUGHTER,40.79071,-73.950569,,,
154,ROBBERY,40.798369,-73.94603,,,
155,ROBBERY,40.80927,-73.940176,,,
156,ROBBERY,40.790574,-73.945401,,,
157,ROBBERY,40.750423,-73.98928,,,
158,ROBBERY,40.761921,-73.990089,,,
159,ROBBERY,40.725168,-73.98418,,,
160,ROBBERY,40.750432,-73.97469,,,
161,ROBBERY,40.795031,-73.970579,,,
162,ROBBERY,40.817762,-73.955493,,,
163,ROBBERY,40.808372,-73.946904,,,
164,ROBBERY,40.851746,-73.934929,,,
165,ROBBERY,40.842615,-73.936809,,,
166,ROBBERY,40.864128,-73.919179,,,
167,ROBBERY,40.717845,-73.991075,,,
168,ROBBERY,40.745112,-73.991193,,,
169,ROBBERY,40.75535,-73.989309,,,
170,ROBBERY,40.827415,-73.949731,,,
171,ROBBERY,40.825448,-73.951168,,,
172,ROBBERY,40.783623,-73.952571,,,
173,ROBBERY,40.80069461,-73.94110936,,,
174,ROBBERY,40.798941,-73.939286,,,
175,ROBBERY,40.79366,-73.941686,,,
176,ROBBERY,40.826982,-73.937128,,,
177,ROBBERY,40.710067,-74.009765,,,
178,ROBBERY,40.75869473,-73.98533768,,,
179,ROBBERY,40.72859607,-73.98767146,,,
180,ROBBERY,40.778009,-73.980211,,,
181,ROBBERY,40.796416,-73.962163,,,
182,ROBBERY,40.79275154,-73.97131404,,,
183,ROBBERY,40.791587,-73.966597,,,
184,ROBBERY,40.786856,-73.950208,,,
185,ROBBERY,40.84019451,-73.94306422,,,
186,ROBBERY,40.813126,-73.941575,,,
187,ROBBERY,40.828729,-73.936229,,,
188,ROBBERY,40.818148,-73.936805,,,
189,ROBBERY,40.762546,-73.989637,,,
190,ROBBERY,40.75144155,-73.9760491,,,
191,ROBBERY,40.78529359,-73.96933477,,,
192,ROBBERY,40.78847684,-73.96701127,,,
193,ROBBERY,40.845769,-73.936324,,,
194,ROBBERY,40.73443438,-73.98990393,,,
195,ROBBERY,40.750423,-73.98928,,,
196,RAPE,40.72651564,-73.98829024,,,
197,ROBBERY,40.749413,-73.983849,,,
198,ROBBERY,40.789898,-73.975249,,,
199,ROBBERY,40.751873,-73.969157,,,
200,MURDER & NON-NEGL. MANSLAUGHTER,40.785137,-73.975018,,,
201,ROBBERY,40.767181,-73.959548,,,
202,ROBBERY,40.80321647,-73.95253051,,,
203,ROBBERY,40.83748,-73.943307,,,
204,ROBBERY,40.810516,-73.938212,,,
205,ROBBERY,40.862003,-73.923618,,,
206,ROBBERY,40.744047,-74.004963,,,
207,ROBBERY,40.736352,-73.997574,,,
208,RAPE,40.7535327,-73.99453689,,,
209,ROBBERY,40.750287,-73.996709,,,
210,ROBBERY,40.756259,-73.990501,,,
211,ROBBERY,40.748786,-73.992234,,,
212,ROBBERY,40.753818,-73.980641,,,
213,ROBBERY,40.770254,-73.955758,,,
214,ROBBERY,40.819107,-73.946779,,,
215,ROBBERY,40.843876,-73.935889,,,
216,ROBBERY,40.854022,-73.928473,,,
217,ROBBERY,40.866795,-73.918905,,,
218,ROBBERY,40.70830417,-74.01124992,,,
219,RAPE,40.72044189,-74.00674397,,,
220,ROBBERY,40.72218188,-73.99091593,,,
221,ROBBERY,40.759049,-73.985221,,,
222,ROBBERY,40.753962,-73.986977,,,
223,ROBBERY,40.75144155,-73.9760491,,,
224,MURDER & NON-NEGL. MANSLAUGHTER,40.794651,-73.97178272,,,
225,ROBBERY,40.806393,-73.965078,,,
226,ROBBERY,40.808372,-73.946904,,,
227,ROBBERY,40.827539,-73.937458,,,
228,ROBBERY,40.718181,-74.00076,,,
229,ROBBERY,40.756259,-73.990501,,,
230,ROBBERY,40.794351,-73.971076,,,
231,ROBBERY,40.762539,-73.967957,,,
232,RAPE,40.80841775,-73.95247406,,,
233,ROBBERY,40.817242,-73.957162,,,
234,ROBBERY,40.80641488,-73.9422623,,,
235,ROBBERY,40.797341,-73.937528,,,
236,ROBBERY,40.72860484,-74.00531458,,,
237,ROBBERY,40.752522,-73.993222,,,
238,ROBBERY,40.755018,-73.991405,,,
239,ROBBERY,40.709489,-73.996139,,,
240,ROBBERY,40.713973,-73.987144,,,
241,ROBBERY,40.737254,-73.984295,,,
242,ROBBERY,40.751789,-73.987568,,,
243,ROBBERY,40.722629,-73.986027,,,
244,ROBBERY,40.73135114,-73.9825546,,,
245,ROBBERY,40.782152,-73.979054,,,
246,ROBBERY,40.805141,-73.96599,,,
247,ROBBERY,40.779159,-73.953738,,,
248,ROBBERY,40.777375,-73.950558,,,
249,ROBBERY,40.787487,-73.949751,,,
250,ROBBERY,40.809959,-73.947606,,,
251,ROBBERY,40.747721,-73.986837,,,
252,ROBBERY,40.756635,-73.98837,,,
253,ROBBERY,40.753866,-73.98482,,,
254,ROBBERY,40.7622265,-73.96818664,,,
255,ROBBERY,40.79637833,-73.96712761,,,
256,ROBBERY,40.807639,-73.951162,,,
257,ROBBERY,40.797107,-73.945898,,,
258,ROBBERY,40.786936,-73.943574,,,
259,ROBBERY,40.804037,-73.936617,,,
260,ROBBERY,40.80635233,-73.93808663,,,
261,ROBBERY,40.844524,-73.935417,,,
262,ROBBERY,40.875297,-73.912647,,,
263,ROBBERY,40.756699,-73.984494,,,
264,ROBBERY,40.80777234,-73.94548329,,,
265,ROBBERY,40.838069,-73.940842,,,
266,ROBBERY,40.79989151,-73.93858386,,,
267,ROBBERY,40.845769,-73.936324,,,
268,ROBBERY,40.849581,-73.934348,,,
269,ROBBERY,40.850801,-73.932647,,,
270,ROBBERY,40.749725,-73.989674,,,
271,ROBBERY,40.74911,-73.990139,,,
272,ROBBERY,40.805141,-73.96599,,,
273,ROBBERY,40.798275,-73.962667,,,
274,ROBBERY,40.780486,-73.954862,,,
275,ROBBERY,40.780486,-73.954862,,,
276,ROBBERY,40.844463,-73.93728,,,
277,ROBBERY,40.802016,-73.934099,,,
278,ROBBERY,40.86553571,-73.9272684,,,
279,ROBBERY,40.868119,-73.924978,,,
280,ROBBERY,40.86781421,-73.92362866,,,
281,ROBBERY,40.710046,-74.007399,,,
282,ROBBERY,40.72014,-74.00293,,,
283,ROBBERY,40.738796,-73.991586,,,
284,ROBBERY,40.739968,-73.990732,,,
285,ROBBERY,40.752588,-73.989468,,,
286,RAPE,40.72651564,-73.98829024,,,
287,ROBBERY,40.81379899,-73.94986046,,,
288,ROBBERY,40.82595509,-73.94335824,,,
289,ROBBERY,40.856398,-73.929199,,,
290,ROBBERY,40.76212656,-73.99738649,,,
291,ROBBERY,40.719034,-73.991515,,,
292,ROBBERY,40.719614,-73.996254,,,
293,ROBBERY,40.7524109,-73.97834787,,,
294,ROBBERY,40.809573,-73.949746,,,
295,ROBBERY,40.844495,-73.936348,,,
296,ROBBERY,40.873944,-73.908788,,,
297,ROBBERY,40.747091,-74.002747,,,
298,ROBBERY,40.737841,-74.004502,,,
299,ROBBERY,40.74228473,-74.00441709,,,
300,ROBBERY,40.705003,-74.007146,,,
301,ROBBERY,40.808372,-73.946904,,,
302,ROBBERY,40.82403172,-73.94475817,,,
303,ROBBERY,40.83437,-73.944652,,,
304,ROBBERY,40.80777234,-73.94548329,,,
305,ROBBERY,40.85090739,-73.93828373,,,
306,ROBBERY,40.842614,-73.935865,,,
307,ROBBERY,40.843263,-73.934442,,,
308,ROBBERY,40.850004,-73.93536,,,
309,ROBBERY,40.86159271,-73.92474206,,,
310,ROBBERY,40.868156,-73.922678,,,
311,ROBBERY,40.71153483,-74.01046412,,,
312,ROBBERY,40.775767,-73.98283,,,
313,ROBBERY,40.741184,-73.982824,,,
314,ROBBERY,40.780486,-73.954862,,,
315,ROBBERY,40.786936,-73.943574,,,
316,ROBBERY,40.833462,-73.943455,,,
317,MURDER & NON-NEGL. MANSLAUGHTER,40.78845,-73.939372,,,
318,RAPE,40.85121317,-73.93521605,,,
319,ROBBERY,40.85169707,-73.93199345,,,
320,ROBBERY,40.733398,-74.006351,,,
321,ROBBERY,40.710046,-74.007399,,,
322,ROBBERY,40.72423529,-73.99778483,,,
323,ROBBERY,40.735659,-73.993868,,,
324,ROBBERY,40.721464,-73.995085,,,
325,ROBBERY,40.756789,-73.97111,,,
326,ROBBERY,40.794989,-73.971536,,,
327,ROBBERY,40.817242,-73.957162,,,
328,ROBBERY,40.817762,-73.955493,,,
329,ROBBERY,40.81880239,-73.95602028,,,
330,ROBBERY,40.80897309,-73.94832523,,,
331,ROBBERY,40.813254,-73.951546,,,
332,ROBBERY,40.832839,-73.943917,,,
333,ROBBERY,40.867904,-73.920484,,,
334,ROBBERY,40.757831,-73.991212,,,
335,ROBBERY,40.729747,-73.996966,,,
336,ROBBERY,40.772266,-73.988116,,,
337,ROBBERY,40.742278,-73.980635,,,
338,ROBBERY,40.752626,-73.985717,,,
339,ROBBERY,40.76738691,-73.98236465,,,
340,ROBBERY,40.74641698,-73.98183247,,,
341,ROBBERY,40.750594,-73.980898,,,
342,ROBBERY,40.724782,-73.981421,,,
343,ROBBERY,40.791587,-73.966597,,,
344,ROBBERY,40.725582,-73.977756,,,
345,ROBBERY,40.789302,-73.973835,,,
346,ROBBERY,40.813196,-73.958257,,,
347,ROBBERY,40.809573,-73.949746,,,
348,ROBBERY,40.853892,-73.932001,,,
349,ROBBERY,40.868577,-73.923736,,,
350,ROBBERY,40.73975138,-74.00252241,,,
351,ROBBERY,40.725673,-73.995453,,,
352,ROBBERY,40.722051,-73.990477,,,
353,ROBBERY,40.755061,-73.987669,,,
354,ROBBERY,40.794286,-73.941228,,,
355,ROBBERY,40.806073,-73.940402,,,
356,ROBBERY,40.797341,-73.937528,,,
357,RAPE,40.72044189,-74.00674397,,,
358,ROBBERY,40.757712,-73.998714,,,
359,ROBBERY,40.745517,-74.002038,,,
360,ROBBERY,40.745893,-73.999906,,,
361,ROBBERY,40.718014,-73.997519,,,
362,ROBBERY,40.744319,-73.999194,,,
363,ROBBERY,40.718696,-74.000902,,,
364,ROBBERY,40.773874,-73.988068,,,
365,ROBBERY,40.749113,-73.986165,,,
366,ROBBERY,40.718403,-73.985418,,,
367,ROBBERY,40.720854,-73.984151,,,
368,ROBBERY,40.730083,-73.980597,,,
369,ROBBERY,40.797612,-73.964066,,,
370,ROBBERY,40.807698,-73.947398,,,
371,ROBBERY,40.788189,-73.942669,,,
372,ROBBERY,40.84107663,-73.9397674,,,
373,ROBBERY,40.838991,-73.937557,,,
374,ROBBERY,40.71022031,-74.00774423,,,
375,ROBBERY,40.72987816,-73.99072365,,,
376,ROBBERY,40.72365033,-73.99102396,,,
377,ROBBERY,40.774753,-73.991099,,,
378,ROBBERY,40.749113,-73.986165,,,
379,ROBBERY,40.767194,-73.9535,,,
380,ROBBERY,40.779159,-73.954784,,,
381,ROBBERY,40.801847,-73.951388,,,
382,ROBBERY,40.800325,-73.944601,,,
383,ROBBERY,40.784553,-73.943771,,,
384,ROBBERY,40.841616,-73.941022,,,
385,ROBBERY,40.80437576,-73.93742023,,,
386,ROBBERY,40.743741,-74.003329,,,
387,ROBBERY,40.725979,-73.996308,,,
388,ROBBERY,40.71219,-73.995654,,,
389,ROBBERY,40.750423,-73.98928,,,
390,ROBBERY,40.765336,-73.989454,,,
391,ROBBERY,40.80611477,-73.95936634,,,
392,ROBBERY,40.790125,-73.941251,,,
393,ROBBERY,40.873944,-73.908788,,,
394,ROBBERY,40.71518,-74.007742,,,
395,ROBBERY,40.717068,-73.992521,,,
396,ROBBERY,40.717588,-73.98535,,,
397,ROBBERY,40.741101,-73.983585,,,
398,ROBBERY,40.792583,-73.944983,,,
399,ROBBERY,40.850214,-73.932166,,,
400,ROBBERY,40.717274,-74.004902,,,
401,ROBBERY,40.71673112,-74.00207783,,,
402,ROBBERY,40.728981,-74.000813,,,
403,ROBBERY,40.712552,-73.991187,,,
404,ROBBERY,40.734874,-73.99199,,,
405,ROBBERY,40.745731,-73.990742,,,
406,ROBBERY,40.740872,-73.980194,,,
407,ROBBERY,40.758229,-73.980352,,,
408,ROBBERY,40.744807,-73.980884,,,
409,ROBBERY,40.771866,-73.95156,,,
410,ROBBERY,40.809014,-73.942472,,,
411,ROBBERY,40.798284,-73.94187,,,
412,ROBBERY,40.863077,-73.925692,,,
413,ROBBERY,40.711458,-74.012216,,,
414,ROBBERY,40.73483793,-73.99075543,,,
415,ROBBERY,40.727719,-73.983757,,,
416,ROBBERY,40.760052,-73.973995,,,
417,RAPE,40.7894633,-73.947634,,,
418,ROBBERY,40.73071834,-74.00445962,,,
419,ROBBERY,40.744751,-73.978833,,,
420,MURDER & NON-NEGL. MANSLAUGHTER,40.796246,-73.973456,,,
421,ROBBERY,40.76786024,-73.96407562,,,
422,ROBBERY,40.79676306,-73.94509502,,,
423,ROBBERY,40.799414,-73.937472,,,
424,ROBBERY,40.74581443,-74.00553249,,,
425,RAPE,40.71601201,-73.99733203,,,
426,ROBBERY,40.75709,-73.999171,,,
427,MURDER & NON-NEGL. MANSLAUGHTER,40.75853318,-73.98884266,,,
428,ROBBERY,40.764528,-73.970727,,,
429,ROBBERY,40.76786024,-73.96407562,,,
430,ROBBERY,40.824613,-73.950157,,,
431,ROBBERY,40.84108938,-73.93793143,,,
432,ROBBERY,40.875161,-73.909056,,,
433,ROBBERY,40.740151,-73.994805,,,
434,RAPE,40.7535327,-73.99453689,,,
435,ROBBERY,40.754836,-73.98201,,,
436,ROBBERY,40.793915,-73.947172,,,
437,ROBBERY,40.825831,-73.949027,,,
438,ROBBERY,40.786206,-73.95174,,,
439,ROBBERY,40.82734363,-73.94278253,,,
440,ROBBERY,40.816863,-73.935619,,,
441,ROBBERY,40.851391,-73.93619,,,
442,ROBBERY,40.728245,-73.999316,,,
443,ROBBERY,40.756259,-73.990501,,,
444,ROBBERY,40.757308,-73.987878,,,
445,ROBBERY,40.758273,-73.985293,,,
446,ROBBERY,40.752754,-73.978112,,,
447,ROBBERY,40.76354703,-73.96933756,,,
448,ROBBERY,40.799647,-73.944041,,,
449,MURDER & NON-NEGL. MANSLAUGHTER,40.807094,-73.943873,,,
450,ROBBERY,40.814322,-73.94442,,,
451,ROBBERY,40.798965,-73.942427,,,
452,ROBBERY,40.74225462,-74.0007037,,,
453,ROBBERY,40.723548,-74.00165,,,
454,ROBBERY,40.71843015,-74.00053029,,,
455,ROBBERY,40.73170654,-74.00095616,,,
456,ROBBERY,40.74658032,-73.99755311,,,
457,ROBBERY,40.73521404,-73.99171521,,,
458,RAPE,40.81480348,-73.95628448,,,
459,ROBBERY,40.81711654,-73.94800821,,,
460,RAPE,40.7894633,-73.947634,,,
461,RAPE,40.7894633,-73.947634,,,
462,ROBBERY,40.852038,-73.931745,,,
463,ROBBERY,40.72393,-74.002458,,,
464,ROBBERY,40.713797,-73.993334,,,
465,ROBBERY,40.726686,-73.985951,,,
466,ROBBERY,40.777215,-73.949127,,,
467,ROBBERY,40.719211,-74.007818,,,
468,ROBBERY,40.73855195,-73.99968244,,,
469,ROBBERY,40.736683,-73.995228,,,
470,ROBBERY,40.756635,-73.98837,,,
471,RAPE,40.7372031,-73.9832726,,,
472,ROBBERY,40.779189,-73.981952,,,
473,ROBBERY,40.781742,-73.953947,,,
474,ROBBERY,40.823694,-73.953796,,,
475,ROBBERY,40.807094,-73.943873,,,
476,ROBBERY,40.86368988,-73.91706434,,,
477,RAPE,40.73389676,-74.00539584,,,
478,ROBBERY,40.72916764,-74.00119065,,,
479,ROBBERY,40.73561,-73.992666,,,
480,ROBBERY,40.75564,-73.990952,,,
481,ROBBERY,40.753962,-73.986977,,,
482,ROBBERY,40.741498,-73.979737,,,
483,RAPE,40.81591308,-73.94514931,,,
484,ROBBERY,40.78138746,-73.9521236,,,
485,MURDER & NON-NEGL. MANSLAUGHTER,40.83923231,-73.94554424,,,
486,ROBBERY,40.848666,-73.937371,,,
487,ROBBERY,40.73321611,-74.00303092,,,
488,ROBBERY,40.734911,-73.998622,,,
489,ROBBERY,40.717179,-73.988913,,,
490,ROBBERY,40.719194,-73.987872,,,
491,ROBBERY,40.750403,-73.985236,,,
492,ROBBERY,40.755421,-73.986522,,,
493,ROBBERY,40.772503,-73.982186,,,
494,ROBBERY,40.79244,-73.971544,,,
495,ROBBERY,40.794989,-73.971536,,,
496,ROBBERY,40.81445,-73.959195,,,
497,ROBBERY,40.77848,-73.954233,,,
498,ROBBERY,40.817762,-73.955493,,,
499,ROBBERY,40.83096154,-73.94946087,,,
500,ROBBERY,40.801631,-73.944702,,,
501,RAPE,40.81591308,-73.94514931,,,
502,ROBBERY,40.84862705,-73.93424121,,,
503,ROBBERY,40.752522,-73.993222,,,
504,ROBBERY,40.733572,-74.001378,,,
505,ROBBERY,40.725979,-73.996308,,,
506,ROBBERY,40.754399,-73.991856,,,
507,ROBBERY,40.756373,-73.986703,,,
508,ROBBERY,40.752256,-73.983882,,,
509,ROBBERY,40.758229,-73.980352,,,
510,RAPE,40.79607431,-73.96706675,,,
511,ROBBERY,40.801545,-73.957466,,,
512,ROBBERY,40.83406096,-73.94487994,,,
513,ROBBERY,40.804715,-73.938227,,,
514,ROBBERY,40.79281514,-73.93773446,,,
515,ROBBERY,40.866735,-73.925259,,,
516,ROBBERY,40.74105515,-73.99786005,,,
517,ROBBERY,40.74094239,-74.00748076,,,
518,ROBBERY,40.75272305,-73.99678771,,,
519,ROBBERY,40.749725,-73.989674,,,
520,ROBBERY,40.742229,-73.99119,,,
521,ROBBERY,40.735659,-73.993868,,,
522,ROBBERY,40.718911,-73.98939,,,
523,ROBBERY,40.760721,-73.987245,,,
524,ROBBERY,40.748106,-73.984803,,,
525,ROBBERY,40.759308,-73.96529308,,,
526,ROBBERY,40.761171,-73.960834,,,
527,ROBBERY,40.78159453,-73.96285496,,,
528,ROBBERY,40.779159,-73.954784,,,
529,ROBBERY,40.823627,-73.94878,,,
530,ROBBERY,40.718181,-74.00076,,,
531,ROBBERY,40.72393,-74.002458,,,
532,ROBBERY,40.73411,-73.997102,,,
533,ROBBERY,40.729405,-73.98109,,,
534,ROBBERY,40.743515,-73.979733,,,
535,RAPE,40.81480348,-73.95628448,,,
536,ROBBERY,40.82138169,-73.95413257,,,
537,ROBBERY,40.800405,-73.950864,,,
538,ROBBERY,40.793268,-73.948706,,,
539,ROBBERY,40.78937,-73.948376,,,
540,ROBBERY,40.81410488,-73.94085393,,,
541,ROBBERY,40.812508,-73.942026,,,
542,ROBBERY,40.86654,-73.922804,,,
543,ROBBERY,40.867849,-73.919084,,,
544,ROBBERY,40.74107986,-74.00155533,,,
545,ROBBERY,40.733525,-73.997531,,,
546,ROBBERY,40.7140687,-73.9975038,,,
547,ROBBERY,40.75099078,-73.99062326,,,
548,ROBBERY,40.75535,-73.989309,,,
549,ROBBERY,40.773335,-73.988123,,,
550,ROBBERY,40.749943,-73.980313,,,
551,ROBBERY,40.78589,-73.970755,,,
552,ROBBERY,40.755584,-73.974081,,,
553,ROBBERY,40.803139,-73.954445,,,
554,ROBBERY,40.79486161,-73.94647982,,,
555,ROBBERY,40.807094,-73.943873,,,
556,ROBBERY,40.858943,-73.932548,,,
557,ROBBERY,40.855816,-73.929784,,,
558,ROBBERY,40.73530721,-74.01010341,,,
559,ROBBERY,40.738331,-74.001281,,,
560,ROBBERY,40.73855195,-73.99968244,,,
561,ROBBERY,40.753164,-73.992754,,,
562,ROBBERY,40.75790742,-73.98929757,,,
563,ROBBERY,40.731157,-73.984257,,,
564,ROBBERY,40.757656,-73.985776,,,
565,ROBBERY,40.767993,-73.983791,,,
566,ROBBERY,40.766501,-73.982362,,,
567,ROBBERY,40.837568,-73.945468,,,
568,ROBBERY,40.81410488,-73.94085393,,,
569,ROBBERY,40.80055658,-73.94020499,,,
570,ROBBERY,40.795807,-73.937099,,,
571,ROBBERY,40.845059,-73.938768,,,
572,ROBBERY,40.806635,-73.936826,,,
573,ROBBERY,40.71772387,-73.98576515,,,
574,ROBBERY,40.770157,-73.982129,,,
575,ROBBERY,40.802801,-73.95655,,,
576,ROBBERY,40.829286,-73.948364,,,
577,ROBBERY,40.792589,-73.947091,,,
578,ROBBERY,40.825569,-73.947361,,,
579,ROBBERY,40.806635,-73.936826,,,
580,ROBBERY,40.870595,-73.916359,,,
581,ROBBERY,40.714823,-73.993676,,,
582,ROBBERY,40.711437,-73.981969,,,
583,ROBBERY,40.75797289,-73.98553636,,,
584,ROBBERY,40.78529359,-73.96933477,,,
585,ROBBERY,40.814608,-73.946068,,,
