OBJECTID,Offense,Latitude,Longitude,geometry
132,ROBBERY,40.811938,-73.906591,POINT (4543164.156446652 -12477927.67418627)
133,ROBBERY,40.827239,-73.907437,POINT (4544867.455975279 -12478267.41912323)
134,ROBBERY,40.831555,-73.899636,POINT (4545347.910897544 -12475135.27626545)
135,ROBBERY,40.823532,-73.898881,POINT (4544454.794622909 -12474832.21818202)
136,ROBBERY,40.814677,-73.891915,POINT (4543469.060531935 -12472036.70828363)
137,ROBBERY,40.83002685,-73.87275417,POINT (4545177.798017688 -12464353.384831)
138,ROBBERY,40.863258,-73.869909,POINT (4548877.072714163 -12463213.25461005)
139,ROBBERY,40.82566,-73.871672,POINT (4544691.682499317 -12463919.70938641)
140,ROBBERY,40.831828,-73.846282,POINT (4545378.30111853 -12453752.8850634)
141,ROBBERY,40.833723,-73.856192,POINT (4545589.251553583 -12457719.25788309)
142,ROBBERY,40.881816,-73.8497,POINT (4550942.939824305 -12455120.63581612)
143,ROBBERY,40.823657,-73.836407,POINT (4544468.709559258 -12449802.87586976)
144,ROBBERY,40.85333318,-73.91960036,POINT (4547772.246805548 -12483154.02312474)
145,ROBBERY,40.827453,-73.921424,POINT (4544891.278346309 -12483886.9768167)
146,ROBBERY,40.86118,-73.906354,POINT (4548645.750812294 -12477832.50053092)
147,ROBBERY,40.824977,-73.903626,POINT (4544615.651287105 -12476737.09778831)
148,ROBBERY,40.821008,-73.901069,POINT (4544173.824228147 -12475710.52257425)
149,ROBBERY,40.82211871,-73.89687933,POINT (4544297.467899766 -12474028.81192767)
150,ROBBERY,40.852038,-73.888428,POINT (4547628.068027462 -12470637.79009154)
151,ROBBERY,40.826963,-73.896413,POINT (4544836.73179582 -12473841.6559587)
152,ROBBERY,40.823868,-73.891861,POINT (4544492.197971815 -12472015.04226166)
153,ROBBERY,40.85083239,-73.88933084,POINT (4547493.860136167 -12470999.96407762)
154,ROBBERY,40.82858179,-73.87917076,POINT (4545016.934674322 -12466925.39057205)
155,ROBBERY,40.87124988,-73.85661415,POINT (4549766.724726244 -12457888.27158587)
156,ROBBERY,40.813953,-73.859332,POINT (4543388.4652206 -12458976.50416226)
157,ROBBERY,40.835997,-73.861028,POINT (4545842.392075648 -12459655.67634028)
158,ROBBERY,40.819689,-73.848185,POINT (4544026.99381979 -12454514.35693711)
159,ROBBERY,40.822622,-73.930942,POINT (4544353.493886287 -12487713.74619135)
160,ROBBERY,40.846643,-73.913104,POINT (4547027.499374632 -12480543.6767553)
161,RAPE,40.82227104,-73.91169778,POINT (4544314.425197798 -12479978.76910472)
162,ROBBERY,40.827359,-73.906858,POINT (4544880.814314174 -12478034.89677431)
163,ROBBERY,40.848152,-73.904804,POINT (4547195.480486239 -12477210.09043502)
