OBJECTID,Offense,Latitude,Longitude,geometry
1,ROBBERY,40.73975138,-74.00252241,POINT (4535128.378666164 -12516563.99656349)
2,RAPE,40.73389676,-74.00539584,POINT (4534476.645348976 -12517724.74585852)
3,ROBBERY,40.717274,-74.004902,POINT (4532626.208170198 -12517525.24005648)
4,ROBBERY,40.735617,-74.000539,POINT (4534668.141589819 -12515762.8977288)
5,ROBBERY,40.754372,-73.995585,POINT (4536755.938639645 -12513762.40067751)
6,ROBBERY,40.741928,-73.993512,POINT (4535370.678896215 -12512925.47217433)
7,ROBBERY,40.720656,-73.988061,POINT (4533002.69068806 -12510725.25350692)
8,RAPE,40.78425198,-73.97489767,POINT (4540082.162798159 -12505415.06853059)
9,ROBBERY,40.751594,-73.972382,POINT (4536446.693094222 -12504400.71206088)
10,ROBBERY,40.817762,-73.955493,POINT (4543812.481161032 -12497594.82151097)
11,ROBBERY,40.807639,-73.951162,POINT (4542685.593955732 -12495850.64887875)
12,ROBBERY,40.817591,-73.938313,POINT (4543793.445528107 -12490678.81788992)
13,ROBBERY,40.833452,-73.935448,POINT (4545559.083971579 -12489526.18047361)
14,ROBBERY,40.73066902,-73.99885262,POINT (4534117.334975763 -12515081.84531199)
15,ROBBERY,40.744633,-74.004538,POINT (4535671.798118811 -12517378.19199345)
16,ROBBERY,40.755308,-73.99305,POINT (4536860.133683029 -12512738.96414218)
17,ROBBERY,40.760328,-73.993105,POINT (4537418.957526811 -12512761.16720445)
18,ROBBERY,40.778794,-73.98205472,POINT (4539474.583243799 -12508301.74846912)
19,ROBBERY,40.803868,-73.966921,POINT (4542265.80815595 -12502199.28712763)
20,ROBBERY,40.780515,-73.960111,POINT (4539666.164087455 -12499455.07936671)
21,ROBBERY,40.806115,-73.94561,POINT (4542515.943051763 -12493615.42751153)
22,ROBBERY,40.805404,-73.94196,POINT (4542436.794893809 -12492146.3566256)
23,ROBBERY,40.80890505,-73.93833712,POINT (4542826.529997051 -12490688.52261906)
24,ROBBERY,40.858795,-73.931549,POINT (4548380.253826752 -12487957.86906019)
25,ROBBERY,40.743765,-73.995887,POINT (4535575.172800803 -12513884.3353959)
26,ROBBERY,40.723628,-73.998298,POINT (4533333.532214697 -12514857.87471694)
27,ROBBERY,40.712911,-73.995788,POINT (4532140.521231866 -12513844.3631718)
28,ROBBERY,40.75228073,-73.98969188,POINT (4536523.139528136 -12511383.45855553)
29,ROBBERY,40.71055802,-73.99414219,POINT (4531878.588696419 -12513179.88646431)
30,ROBBERY,40.748656,-73.988108,POINT (4536119.636430272 -12510744.22127109)
31,ROBBERY,40.747463,-73.985271,POINT (4535986.832277756 -12509599.39186702)
32,ROBBERY,40.75484094,-73.98411854,POINT (4536808.140801659 -12509134.39008201)
33,ROBBERY,40.75215974,-73.98749024,POINT (4536509.670982945 -12510494.91653437)
34,ROBBERY,40.727885,-73.985076,POINT (4533807.419287005 -12509520.70975431)
35,ROBBERY,40.764528,-73.970727,POINT (4537886.499388142 -12503733.47539169)
36,ROBBERY,40.779159,-73.954784,POINT (4539515.21485794 -12497309.26291041)
37,ROBBERY,40.796333,-73.941197,POINT (4541427.015792822 -12491839.30152485)
38,ROBBERY,40.808538,-73.936489,POINT (4542785.670177954 -12489944.96903223)
39,ROBBERY,40.858057,-73.93193,POINT (4548298.100042547 -12488111.10398139)
40,ROBBERY,40.864128,-73.919179,POINT (4548973.920671153 -12482984.68247743)
41,ROBBERY,40.862163,-73.919392,POINT (4548755.177871744 -12483070.28464746)
42,ROBBERY,40.732682,-74.004719,POINT (4534341.41888434 -12517451.31163942)
43,ROBBERY,40.731003,-73.982813,POINT (4534154.513459298 -12508607.66198124)
44,ROBBERY,40.718403,-73.985418,POINT (4532751.887875303 -12509658.70669184)
45,ROBBERY,40.721522,-73.982265,POINT (4533099.093367087 -12508386.58048599)
46,ROBBERY,40.714767,-73.982727,POINT (4532347.130206779 -12508572.96622282)
47,ROBBERY,40.79335023,-73.9727331,POINT (4541094.975355269 -12504542.27162045)
48,ROBBERY,40.75368,-73.974419,POINT (4536678.905552018 -12505222.04954943)
49,ROBBERY,40.815887,-73.960639,POINT (4543603.757115793 -12499667.80556095)
50,ROBBERY,40.868119,-73.924978,POINT (4549418.196758909 -12485315.62589235)
51,ROBBERY,40.873944,-73.908788,POINT (4550066.632792779 -12478810.00294671)
52,ROBBERY,40.70777151,-74.01296309,POINT (4531568.395822129 -12520782.58017856)
53,ROBBERY,40.719264,-74.006283,POINT (4532847.733956876 -12518083.16358287)
54,ROBBERY,40.777247,-73.986346,POINT (4539302.371991543 -12510033.16898154)
55,ROBBERY,40.718009,-73.989853,POINT (4532708.02799593 -12511448.48834132)
56,ROBBERY,40.762626,-73.972115,POINT (4537674.769716654 -12504293.06269399)
57,ROBBERY,40.81445,-73.959195,POINT (4543443.791007524 -12499086.04782603)
58,ROBBERY,40.78085756,-73.95881485,POINT (4539704.297692221 -12498932.90173298)
59,ROBBERY,40.79883293,-73.95201714,POINT (4541705.306727442 -12496194.99302594)
60,MURDER & NON-NEGL. MANSLAUGHTER,40.786582,-73.940798,POINT (4540341.539438098 -12491678.73708267)
61,ROBBERY,40.864049,-73.926315,POINT (4548965.12643138 -12485853.15733252)
62,ROBBERY,40.73066902,-73.99885262,POINT (4534117.334975763 -12515081.84531199)
63,ROBBERY,40.751856,-73.993706,POINT (4536475.85880081 -12513003.79096284)
64,ROBBERY,40.747586,-73.989392,POINT (4536000.524575123 -12511262.42542025)
65,ROBBERY,40.75537384,-73.98744633,POINT (4536867.462958302 -12510477.1964639)
66,ROBBERY,40.757025,-73.986236,POINT (4537051.269248721 -12509988.78118375)
67,ROBBERY,40.778766,-73.97595,POINT (4539471.466298058 -12505839.43001814)
68,ROBBERY,40.79997873,-73.94273381,POINT (4541832.856599993 -12492457.77651838)
69,ROBBERY,40.791907,-73.944429,POINT (4540934.315726572 -12493140.05693487)
70,ROBBERY,40.802107,-73.938028,POINT (4542069.774532663 -12490564.14865731)
71,ROBBERY,40.80175375,-73.93120289,POINT (4542030.45092254 -12487818.66966321)
72,ROBBERY,40.866545,-73.926355,POINT (4549242.979880401 -12485869.23972167)
73,ROBBERY,40.751856,-73.993706,POINT (4536475.85880081 -12513003.79096284)
74,ROBBERY,40.756218,-73.994244,POINT (4536961.434419651 -12513220.98914074)
75,ROBBERY,40.75757,-73.989544,POINT (4537111.938371203 -12511323.77313875)
76,ROBBERY,40.734909,-73.986004,POINT (4534589.327390336 -12509895.16425643)
77,ROBBERY,40.803248,-73.967358,POINT (4542196.790071659 -12502375.42261795)
78,ROBBERY,40.756789,-73.97111,POINT (4537024.997848894 -12503887.88129516)
79,ROBBERY,40.826765,-73.950203,POINT (4544814.690536643 -12495464.5040788)
80,ROBBERY,40.825448,-73.951168,POINT (4544668.082767269 -12495853.06487106)
81,ROBBERY,40.82384,-73.9443,POINT (4544489.081026073 -12493088.13452294)
82,ROBBERY,40.816626,-73.940878,POINT (4543686.02221949 -12491710.93014321)
83,ROBBERY,40.819408,-73.940703,POINT (4543995.713042878 -12491640.50802609)
84,RAPE,40.84078111,-73.93624538,POINT (4546374.956764746 -12489846.95968149)
85,ROBBERY,40.826939,-73.93892,POINT (4544834.060128042 -12490923.04984118)
86,ROBBERY,40.76142,-73.999734,POINT (4537540.518410757 -12515437.78600954)
87,ROBBERY,40.743716,-73.999632,POINT (4535569.718145753 -12515396.59286666)
88,ROBBERY,40.73443438,-73.98990393,POINT (4534536.492933616 -12511469.04437627)
89,ROBBERY,40.75723226,-73.98979219,POINT (4537074.341326383 -12511423.94468853)
90,ROBBERY,40.742229,-73.99119,POINT (4535404.186062943 -12511988.14068271)
91,ROBBERY,40.758178,-73.988003,POINT (4537179.620621605 -12510701.84655352)
92,ROBBERY,40.757656,-73.985776,POINT (4537121.511847411 -12509803.16270087)
93,ROBBERY,40.746844,-73.985722,POINT (4535917.925512955 -12509781.37304559)
94,ROBBERY,40.74579673,-73.98228014,POINT (4535801.343949832 -12508392.68836851)
95,ROBBERY,40.76976514,-73.97454426,POINT (4538469.495146155 -12505272.55887312)
96,ROBBERY,40.82025836,-73.95948054,POINT (4544090.374685068 -12499201.08194143)
97,ROBBERY,40.848666,-73.937371,POINT (4547252.698704507 -12490299.81344728)
98,ROBBERY,40.825355,-73.938068,POINT (4544657.730054625 -12490580.24246518)
99,ROBBERY,40.809014,-73.942472,POINT (4542838.658255572 -12492352.40942858)
100,ROBBERY,40.850156,-73.933927,POINT (4547418.564745788 -12488914.33806712)
101,ROBBERY,40.847678,-73.934933,POINT (4547142.715047603 -12489319.00858329)
102,ROBBERY,40.71036549,-74.01123223,POINT (4531857.156354857 -12520083.03624182)
103,ROBBERY,40.737546,-74.004348,POINT (4534882.876887559 -12517301.43743086)
104,ROBBERY,40.737212,-74.005182,POINT (4534845.696177633 -12517638.3561688)
105,ROBBERY,40.73755272,-74.00568697,POINT (4534883.624954537 -12517842.36191268)
106,ROBBERY,40.747545,-73.993134,POINT (4535995.960476001 -12512772.87430356)
107,ROBBERY,40.724044,-73.996179,POINT (4533379.841122868 -12514002.23467155)
108,ROBBERY,40.750423,-73.98928,POINT (4536316.337970503 -12511217.22220114)
109,ROBBERY,40.836267,-73.94855,POINT (4545872.448338161 -12494798.97041499)
110,ROBBERY,40.799637,-73.945103,POINT (4541794.815390403 -12493411.34808035)
111,ROBBERY,40.796781,-73.939402,POINT (4541476.886924698 -12491116.99331134)
112,ROBBERY,40.712794,-74.007445,POINT (4532127.496851444 -12518552.64753219)
113,ROBBERY,40.710774,-73.996631,POINT (4531902.631480041 -12514184.74042134)
114,ROBBERY,40.743876,-73.992096,POINT (4535587.52926428 -12512353.85375509)
115,ROBBERY,40.75535,-73.989309,POINT (4536864.809101642 -12511228.92657655)
116,ROBBERY,40.727885,-73.985076,POINT (4533807.419287005 -12509520.70975431)
117,ROBBERY,40.786052,-73.976208,POINT (4540282.540107977 -12505943.47496879)
118,ROBBERY,40.81698,-73.953637,POINT (4543725.429319232 -12496847.32035773)
119,ROBBERY,40.780486,-73.954862,POINT (4539662.935822221 -12497340.6777826)
120,ROBBERY,40.79062729,-73.94243489,POINT (4540791.859061009 -12492337.4744098)
121,ROBBERY,40.820031,-73.94025,POINT (4544065.065085642 -12491458.2188162)
122,ROBBERY,40.813126,-73.941575,POINT (4543296.404001714 -12491991.41879006)
123,ROBBERY,40.867226,-73.920912,POINT (4549318.78845363 -12483681.18664294)
124,ROBBERY,40.73327,-73.999811,POINT (4534406.874744926 -12515468.88296327)
125,ROBBERY,40.750287,-73.996709,POINT (4536301.198519755 -12514216.23528428)
126,ROBBERY,40.758506,-73.990717,POINT (4537216.133414585 -12511797.21901842)
127,ROBBERY,40.75712499,-73.97190691,POINT (4537062.400084605 -12504209.16593942)
128,ROBBERY,40.787564,-73.953918,POINT (4540450.855178057 -12496960.48726842)
129,ROBBERY,40.813093,-73.953119,POINT (4543292.730458518 -12496638.71167919)
130,ROBBERY,40.873944,-73.908788,POINT (4550066.632792779 -12478810.00294671)
131,ROBBERY,40.759759,-73.989811,POINT (4537355.61673655 -12511431.53662274)
132,ROBBERY,40.73397843,-73.98667818,POINT (4534485.73681179 -12510167.21386262)
133,ROBBERY,40.742278,-73.980635,POINT (4535409.640717992 -12507729.0276022)
134,RAPE,40.76699564,-73.9639223,POINT (4538161.195816404 -12500990.76906066)
135,ROBBERY,40.759778,-73.966407,POINT (4537357.731806874 -12501992.12230494)
136,ROBBERY,40.756139,-73.970537,POINT (4536952.640179877 -12503656.87849598)
137,RAPE,40.79607431,-73.96706675,POINT (4541398.21855375 -12502258.03202616)
138,RAPE,40.80841775,-73.95247406,POINT (4542772.284009187 -12496378.99095676)
139,ROBBERY,40.802361,-73.949434,POINT (4542098.049683324 -12495154.87969244)
140,ROBBERY,40.829363,-73.9388,POINT (4545103.898573725 -12490874.76604089)
141,ROBBERY,40.857279,-73.932337,POINT (4548211.49347871 -12488274.79978694)
142,ROBBERY,40.71904767,-73.99647909,POINT (4532823.652211433 -12514123.40258596)
143,ROBBERY,40.73170654,-74.00095616,POINT (4534232.831173851 -12515931.38052319)
144,ROBBERY,40.737547,-74.000415,POINT (4534882.988207049 -12515712.81737014)
145,ROBBERY,40.718014,-73.997519,POINT (4532708.584593384 -12514543.30615964)
146,ROBBERY,40.76229044,-73.98610578,POINT (4537637.415348323 -12509936.23448547)
147,ROBBERY,40.719466,-73.986331,POINT (4532870.220494016 -12510027.11608255)
148,ROBBERY,40.757656,-73.985776,POINT (4537121.511847411 -12509803.16270087)
149,ROBBERY,40.745396,-73.979408,POINT (4535756.734890286 -12507234.09059075)
150,ROBBERY,40.798185,-73.967348,POINT (4541633.179489772 -12502371.39200526)
151,ROBBERY,40.783416,-73.949161,POINT (4539989.101930247 -12495044.96449625)
152,ROBBERY,40.809573,-73.949746,POINT (4542900.885850926 -12495280.49928857)
153,MURDER & NON-NEGL. MANSLAUGHTER,40.79071,-73.950569,POINT (4540801.066296091 -12495611.87264448)
154,ROBBERY,40.798369,-73.94603,POINT (4541653.662276078 -12493784.49214785)
155,ROBBERY,40.80927,-73.940176,POINT (4542867.156045215 -12491428.44136359)
156,ROBBERY,40.790574,-73.945401,POINT (4540785.926845344 -12493531.29933292)
157,ROBBERY,40.750423,-73.98928,POINT (4536316.337970503 -12511217.22220114)
158,ROBBERY,40.761921,-73.990089,POINT (4537596.289475645 -12511543.74166062)
159,ROBBERY,40.725168,-73.98418,POINT (4533504.964230519 -12509159.18752555)
160,ROBBERY,40.750432,-73.97469,POINT (4536317.339845921 -12505331.32695109)
161,ROBBERY,40.795031,-73.970579,POINT (4541282.07781581 -12503673.81036524)
162,ROBBERY,40.817762,-73.955493,POINT (4543812.481161032 -12497594.82151097)
163,ROBBERY,40.808372,-73.946904,POINT (4542767.191142483 -12494136.3214115)
164,ROBBERY,40.851746,-73.934929,POINT (4547595.56273615 -12489317.39950654)
165,ROBBERY,40.842615,-73.936809,POINT (4546579.104465717 -12490073.7085773)
166,ROBBERY,40.864128,-73.919179,POINT (4548973.920671153 -12482984.68247743)
167,ROBBERY,40.717845,-73.991075,POINT (4532689.77159944 -12511941.72159081)
168,ROBBERY,40.745112,-73.991193,POINT (4535725.1201549 -12511989.35161988)
169,ROBBERY,40.75535,-73.989309,POINT (4536864.809101642 -12511228.92657655)
170,ROBBERY,40.827415,-73.949731,POINT (4544887.048205659 -12495274.45983049)
171,ROBBERY,40.825448,-73.951168,POINT (4544668.082767269 -12495853.06487106)
172,ROBBERY,40.783623,-73.952571,POINT (4540012.14506484 -12496418.02855444)
173,ROBBERY,40.80069461,-73.94110936,POINT (4541912.547997062 -12491804.03335307)
174,ROBBERY,40.798941,-73.939286,POINT (4541717.337024812 -12491070.31760152)
175,ROBBERY,40.79366,-73.941686,POINT (4541129.458793933 -12492036.08880794)
176,ROBBERY,40.826982,-73.937128,POINT (4544838.846866146 -12490202.04829673)
177,ROBBERY,40.710067,-74.009765,POINT (4531823.928600051 -12519490.09869462)
178,ROBBERY,40.75869473,-73.98533768,POINT (4537237.142742083 -12509626.29732866)
179,ROBBERY,40.72859607,-73.98767146,POINT (4533886.575237324 -12510568.04915003)
180,ROBBERY,40.778009,-73.980211,POINT (4539387.197443526 -12507557.9938495)
181,ROBBERY,40.796416,-73.962163,POINT (4541436.255310559 -12500281.8489598)
182,ROBBERY,40.79275154,-73.97131404,POINT (4541028.329489326 -12503970.14119682)
183,ROBBERY,40.791587,-73.966597,POINT (4540898.693489517 -12502068.6999879)
184,ROBBERY,40.786856,-73.950208,POINT (4540372.040978575 -12495466.51728852)
185,ROBBERY,40.84019451,-73.94306422,POINT (4546309.656751447 -12492590.7544996)
186,ROBBERY,40.813126,-73.941575,POINT (4543296.404001714 -12491991.41879006)
187,ROBBERY,40.828729,-73.936229,POINT (4545033.322016562 -12489840.36999051)
188,ROBBERY,40.818148,-73.936805,POINT (4543855.450484479 -12490072.09931757)
189,ROBBERY,40.762546,-73.989637,POINT (4537665.864157391 -12511361.30853567)
190,ROBBERY,40.75144155,-73.9760491,POINT (4536429.722437851 -12505879.39437794)
191,ROBBERY,40.78529359,-73.96933477,POINT (4540198.114292964 -12503172.23011752)
192,ROBBERY,40.78847684,-73.96701127,POINT (4540552.472062033 -12502235.67061344)
193,ROBBERY,40.845769,-73.936324,POINT (4546930.206139679 -12489878.58868003)
194,ROBBERY,40.73443438,-73.98990393,POINT (4534536.492933616 -12511469.04437627)
195,ROBBERY,40.750423,-73.98928,POINT (4536316.337970503 -12511217.22220114)
196,RAPE,40.72651564,-73.98829024,POINT (4533654.982829092 -12510817.76828045)
197,ROBBERY,40.749413,-73.983849,POINT (4536203.905284802 -12509025.63909484)
198,ROBBERY,40.789898,-73.975249,POINT (4540710.674869568 -12505556.74247879)
199,ROBBERY,40.751873,-73.969157,POINT (4536477.751232155 -12503100.56967723)
200,MURDER & NON-NEGL. MANSLAUGHTER,40.785137,-73.975018,POINT (4540180.682773901 -12505463.59130558)
201,ROBBERY,40.767181,-73.959548,POINT (4538181.829997217 -12499228.25951574)
202,ROBBERY,40.80321647,-73.95253051,POINT (4542193.280168114 -12496401.72326212)
203,ROBBERY,40.83748,-73.943307,POINT (4546007.478880494 -12492688.46629813)
204,ROBBERY,40.810516,-73.938212,POINT (4543005.860130743 -12490638.18049664)
205,ROBBERY,40.862003,-73.923618,POINT (4548737.366753218 -12484768.89212044)
206,ROBBERY,40.744047,-74.004963,POINT (4535606.564897206 -12517549.88304523)
207,ROBBERY,40.736352,-73.997574,POINT (4534749.961415552 -12514565.51526041)
208,RAPE,40.7535327,-73.99453689,POINT (4536662.508191024 -12513339.23594809)
209,ROBBERY,40.750287,-73.996709,POINT (4536301.198519755 -12514216.23528428)
210,ROBBERY,40.756259,-73.990501,POINT (4536965.998518773 -12511710.03463091)
211,ROBBERY,40.748786,-73.992234,POINT (4536134.107964075 -12512409.5601642)
212,ROBBERY,40.753818,-73.980641,POINT (4536694.267641747 -12507731.44792278)
213,ROBBERY,40.770254,-73.955758,POINT (4538523.914792425 -12497701.55672353)
214,ROBBERY,40.819107,-73.946779,POINT (4543962.205876149 -12494086.0014379)
215,ROBBERY,40.843876,-73.935889,POINT (4546719.478343607 -12489703.58911546)
216,ROBBERY,40.854022,-73.928473,POINT (4547848.925897196 -12486720.85788851)
217,ROBBERY,40.866795,-73.918905,POINT (4549270.809753099 -12482874.56675533)
218,ROBBERY,40.70830417,-74.01124992,POINT (4531627.691262094 -12520090.18545467)
219,RAPE,40.72044189,-74.00674397,POINT (4532978.856071887 -12518269.40574882)
220,ROBBERY,40.72218188,-73.99091593,POINT (4533172.550872671 -12511877.51443085)
221,ROBBERY,40.759049,-73.985221,POINT (4537276.579898085 -12509579.21687739)
222,ROBBERY,40.753962,-73.986977,POINT (4536710.297648421 -12510287.79926781)
223,ROBBERY,40.75144155,-73.9760491,POINT (4536429.722437851 -12505879.39437794)
224,MURDER & NON-NEGL. MANSLAUGHTER,40.794651,-73.97178272,POINT (4541239.776409308 -12504159.0961005)
225,ROBBERY,40.806393,-73.965078,POINT (4542546.889870203 -12501456.50627039)
226,ROBBERY,40.808372,-73.946904,POINT (4542767.191142483 -12494136.3214115)
227,ROBBERY,40.827539,-73.937458,POINT (4544900.851822518 -12490334.81613522)
228,ROBBERY,40.718181,-74.00076,POINT (4532727.174948347 -12515852.15478907)
229,ROBBERY,40.756259,-73.990501,POINT (4536965.998518773 -12511710.03463091)
230,ROBBERY,40.794351,-73.971076,POINT (4541206.38056207 -12503874.17409837)
231,ROBBERY,40.762539,-73.967957,POINT (4537665.084920955 -12502616.86078294)
232,RAPE,40.80841775,-73.95247406,POINT (4542772.284009187 -12496378.99095676)
233,ROBBERY,40.817242,-73.957162,POINT (4543754.59502582 -12498267.08060446)
234,ROBBERY,40.80641488,-73.9422623,POINT (4542549.325540661 -12492268.01554419)
235,ROBBERY,40.797341,-73.937528,POINT (4541539.225839542 -12490362.97935148)
236,ROBBERY,40.72860484,-74.00531458,POINT (4533887.551509258 -12517691.91732072)
237,ROBBERY,40.752522,-73.993222,POINT (4536549.997581678 -12512808.3994204)
238,ROBBERY,40.755018,-73.991405,POINT (4536827.851030698 -12512074.92507341)
239,ROBBERY,40.709489,-73.996139,POINT (4531759.585934371 -12513986.08396202)
240,ROBBERY,40.713973,-73.987144,POINT (4532258.742531089 -12510355.19116898)
241,ROBBERY,40.737254,-73.984295,POINT (4534850.371596247 -12509205.58715629)
242,ROBBERY,40.751789,-73.987568,POINT (4536468.400394928 -12510526.29703488)
243,ROBBERY,40.722629,-73.986027,POINT (4533222.324043395 -12509904.44518595)
244,ROBBERY,40.73135114,-73.9825546,POINT (4534193.268226823 -12508503.4138767)
245,ROBBERY,40.782152,-73.979054,POINT (4539848.394093884 -12507091.30388878)
246,ROBBERY,40.805141,-73.96599,POINT (4542407.51786773 -12501824.05754067)
247,ROBBERY,40.779159,-73.953738,POINT (4539515.21485794 -12496887.99578676)
248,ROBBERY,40.777375,-73.950558,POINT (4539316.620886363 -12495607.44348689)
249,ROBBERY,40.787487,-73.949751,POINT (4540442.283577265 -12495282.51244248)
250,ROBBERY,40.809959,-73.947606,POINT (4542943.855174372 -12494418.92547113)
251,ROBBERY,40.747721,-73.986837,POINT (4536015.55270638 -12510231.30359063)
252,ROBBERY,40.756635,-73.98837,POINT (4537007.854647312 -12510849.95746069)
253,ROBBERY,40.753866,-73.98482,POINT (4536699.610977305 -12509417.4156791)
254,ROBBERY,40.7622265,-73.96818664,POINT (4537630.297580081 -12502709.42381378)
255,ROBBERY,40.79637833,-73.96712761,POINT (4541432.06190534 -12502282.56195383)
256,ROBBERY,40.807639,-73.951162,POINT (4542685.593955732 -12495850.64887875)
257,ROBBERY,40.797107,-73.945898,POINT (4541513.177078697 -12493731.35708381)
258,ROBBERY,40.786936,-73.943574,POINT (4540380.946537838 -12492795.9275942)
259,ROBBERY,40.804037,-73.936617,POINT (4542284.621149895 -12489996.46455061)
260,ROBBERY,40.80635233,-73.93808663,POINT (4542542.362506513 -12490587.73816952)
261,ROBBERY,40.844524,-73.935417,POINT (4546791.613373641 -12489513.70974973)
262,ROBBERY,40.875297,-73.912647,POINT (4550217.248063823 -12480360.0851328)
263,ROBBERY,40.756699,-73.984494,POINT (4537014.979094721 -12509285.87945771)
264,ROBBERY,40.80777234,-73.94548329,POINT (4542700.437296634 -12493564.42316649)
265,ROBBERY,40.838069,-73.940842,POINT (4546073.046060571 -12491696.44324664)
266,ROBBERY,40.79989151,-73.93858386,POINT (4541823.147314006 -12490787.79975534)
267,ROBBERY,40.845769,-73.936324,POINT (4546930.206139679 -12489878.58868003)
268,ROBBERY,40.849581,-73.934348,POINT (4547354.556038583 -12489083.68525125)
269,ROBBERY,40.850801,-73.932647,POINT (4547490.36581735 -12488399.48480445)
270,ROBBERY,40.749725,-73.989674,POINT (4536238.63696593 -12511376.24203219)
271,ROBBERY,40.74911,-73.990139,POINT (4536170.175479092 -12511563.92262414)
272,ROBBERY,40.805141,-73.96599,POINT (4542407.51786773 -12501824.05754067)
273,ROBBERY,40.798275,-73.962667,POINT (4541643.198243943 -12500484.9309324)
274,ROBBERY,40.780486,-73.954862,POINT (4539662.935822221 -12497340.6777826)
275,ROBBERY,40.780486,-73.954862,POINT (4539662.935822221 -12497340.6777826)
276,ROBBERY,40.844463,-73.93728,POINT (4546784.822884703 -12490263.20163787)
277,ROBBERY,40.802016,-73.934099,POINT (4542059.644459001 -12488983.52451818)
278,ROBBERY,40.86553571,-73.9272684,POINT (4549130.626231538 -12486236.49168238)
279,ROBBERY,40.868119,-73.924978,POINT (4549418.196758909 -12485315.62589235)
280,ROBBERY,40.86781421,-73.92362866,POINT (4549384.26769131 -12484773.17737329)
281,ROBBERY,40.710046,-74.007399,POINT (4531821.590890743 -12518534.06147754)
282,ROBBERY,40.72014,-74.00293,POINT (4532945.24983081 -12516728.6340502)
283,ROBBERY,40.738796,-73.991586,POINT (4535022.026251051 -12512147.98630093)
284,ROBBERY,40.739968,-73.990732,POINT (4535152.49269426 -12511803.27353231)
285,ROBBERY,40.752588,-73.989468,POINT (4536557.344668071 -12511293.09920861)
286,RAPE,40.72651564,-73.98829024,POINT (4533654.982829092 -12510817.76828045)
287,ROBBERY,40.81379899,-73.94986046,POINT (4543371.320905823 -12495326.5845609)
288,ROBBERY,40.82595509,-73.94335824,POINT (4544724.531767855 -12492709.08907262)
289,ROBBERY,40.856398,-73.929199,POINT (4548113.42100732 -12487012.79747855)
290,ROBBERY,40.76212656,-73.99738649,POINT (4537619.172310173 -12514489.79868416)
291,ROBBERY,40.719034,-73.991515,POINT (4532822.130473994 -12512119.3268285)
292,ROBBERY,40.719614,-73.996254,POINT (4532886.695778653 -12514032.51735789)
293,ROBBERY,40.7524109,-73.97834787,POINT (4536537.629986252 -12506806.49392991)
294,ROBBERY,40.809573,-73.949746,POINT (4542900.885850926 -12495280.49928857)
295,ROBBERY,40.844495,-73.936348,POINT (4546788.385108409 -12489888.24396272)
296,ROBBERY,40.873944,-73.908788,POINT (4550066.632792779 -12478810.00294671)
297,ROBBERY,40.747091,-74.002747,POINT (4535945.42142718 -12516654.71450841)
298,ROBBERY,40.737841,-74.004502,POINT (4534915.716137343 -12517363.64895552)
299,ROBBERY,40.74228473,-74.00441709,POINT (4535410.389898166 -12517329.34771091)
300,ROBBERY,40.705003,-74.007146,POINT (4531260.206698673 -12518431.83910758)
301,ROBBERY,40.808372,-73.946904,POINT (4542767.191142483 -12494136.3214115)
302,ROBBERY,40.82403172,-73.94475817,POINT (4544510.423198848 -12493272.54947582)
303,ROBBERY,40.83437,-73.944652,POINT (4545661.275264126 -12493229.81524065)
304,ROBBERY,40.80777234,-73.94548329,POINT (4542700.437296634 -12493564.42316649)
305,ROBBERY,40.85090739,-73.93828373,POINT (4547502.209097977 -12490667.04106727)
306,ROBBERY,40.842614,-73.935865,POINT (4546578.993146226 -12489693.93410137)
307,ROBBERY,40.843263,-73.934442,POINT (4546651.239495751 -12489121.49732662)
308,ROBBERY,40.850004,-73.93536,POINT (4547401.644183189 -12489490.7797702)
309,ROBBERY,40.86159271,-73.92474206,POINT (4548691.69347934 -12485220.77239444)
310,ROBBERY,40.868156,-73.922678,POINT (4549422.315580068 -12484391.02891963)
311,ROBBERY,40.71153483,-74.01046412,POINT (4531987.326688222 -12519772.62072665)
312,ROBBERY,40.775767,-73.98283,POINT (4539137.619145168 -12508614.52046659)
313,ROBBERY,40.741184,-73.982824,POINT (4535287.857195064 -12508612.09982389)
314,ROBBERY,40.780486,-73.954862,POINT (4539662.935822221 -12497340.6777826)
315,ROBBERY,40.786936,-73.943574,POINT (4540380.946537838 -12492795.9275942)
316,ROBBERY,40.833462,-73.943455,POINT (4545560.197166486 -12492748.03264432)
317,MURDER & NON-NEGL. MANSLAUGHTER,40.78845,-73.939372,POINT (4540549.484246899 -12491104.92197561)
318,RAPE,40.85121317,-73.93521605,POINT (4547536.248371871 -12489432.87186751)
319,ROBBERY,40.85169707,-73.93199345,POINT (4547590.115873466 -12488136.62336898)
320,ROBBERY,40.733398,-74.006351,POINT (4534421.123639748 -12518110.6367715)
321,ROBBERY,40.710046,-74.007399,POINT (4531821.590890743 -12518534.06147754)
322,ROBBERY,40.72423529,-73.99778483,POINT (4533401.135428262 -12514650.64948931)
323,ROBBERY,40.735659,-73.993868,POINT (4534672.817008432 -12513069.19189657)
324,ROBBERY,40.721464,-73.995085,POINT (4533092.636836621 -12513560.52693053)
325,ROBBERY,40.756789,-73.97111,POINT (4537024.997848894 -12503887.88129516)
326,ROBBERY,40.794989,-73.971536,POINT (4541277.402397197 -12504059.62680768)
327,ROBBERY,40.817242,-73.957162,POINT (4543754.59502582 -12498267.08060446)
